transaction_id,user_id,amount,location,time,transaction_type,device,previous_fraud,fraud
305,11484,215.33,San Francisco,2021-03-14 08:22:23.921112,Deposit,POS,0,0
306,15641,2726.28,Tokyo,2021-09-06 13:23:03.836904,Withdrawal,ATM,0,0
307,37856,2032.75,Tokyo,2020-08-03 12:08:02.181258,Withdrawal,Crypto Wallet,0,0
308,18838,6194.2,Chicago,2022-03-26 09:26:38.912460,Transfer,ATM,0,1
309,40375,9958.36,Tokyo,2023-10-02 15:56:31.631086,Deposit,ATM,0,1
310,12177,6356.34,Miami,2022-01-18 23:44:16.067600,Bill Payment,Web,0,0
311,14040,5532.11,Dubai,2023-11-01 16:32:38.074442,Purchase,Web,0,0
312,12981,5432.43,Chicago,2020-04-13 09:38:22.961013,Bill Payment,Web,0,0
313,13433,5113.72,Tokyo,2022-11-23 11:54:51.153173,Bill Payment,Web,0,1
314,12818,7096.05,Tokyo,2022-07-21 07:50:59.559616,Transfer,Web,0,0
315,12365,1101.11,London,2023-03-16 03:09:37.279998,Withdrawal,Web,0,1
316,35983,4346.44,Chicago,2024-04-09 18:42:44.054749,Purchase,Web,0,0
317,34488,793.69,Tokyo,2022-05-17 00:06:25.348953,Purchase,Mobile,0,1
318,31446,2545.9,Moscow,2021-04-25 04:44:28.023251,Bill Payment,Mobile,0,1
319,22465,2544.47,Los Angeles,2024-06-09 02:22:14.731373,Purchase,POS,0,1
320,39662,4782.78,Dubai,2021-01-08 05:02:12.610484,Bill Payment,ATM,0,1
321,42588,8344.94,Chicago,2021-12-23 10:34:21.297978,Purchase,Web,0,0
322,6164,8767.97,Moscow,2020-11-08 19:12:11.195313,Deposit,Web,0,1
323,46841,8675.74,London,2020-07-29 08:19:47.102556,Deposit,Mobile,0,1
324,39974,2156.58,Dubai,2020-09-08 13:17:42.336040,Purchase,ATM,0,1
325,24152,3648.92,Moscow,2020-10-09 09:30:46.094180,Purchase,POS,0,1
326,43050,9664.44,Los Angeles,2024-02-06 18:14:35.480974,Transfer,Web,0,1
327,41032,2921.17,San Francisco,2022-05-20 05:54:35.042796,Deposit,ATM,0,0
328,2290,8975.97,San Francisco,2023-04-16 22:36:12.401453,Bill Payment,Web,0,0
329,12519,9118.34,Miami,2023-01-28 10:07:12.328745,Transfer,ATM,0,1
330,38562,2225.23,Chicago,2022-11-18 11:10:56.292932,Transfer,Web,0,0
331,10710,4594.5,San Francisco,2023-07-17 12:38:28.953143,Deposit,Mobile,0,0
332,25437,5053.57,Los Angeles,2024-08-07 17:24:34.498141,Purchase,Crypto Wallet,0,1
333,49813,4604.42,Los Angeles,2020-02-17 09:22:13.729855,Transfer,Crypto Wallet,1,1
334,5761,1257.97,San Francisco,2021-01-18 11:26:03.476188,Transfer,Web,0,0
335,48355,1362.81,New York,2024-02-19 10:28:56.387433,Transfer,Web,0,0
336,31590,7961.43,Las Vegas,2021-04-30 09:04:54.226205,Withdrawal,Mobile,0,0
337,24387,8473.56,London,2023-02-13 13:20:45.968109,Withdrawal,ATM,0,1
338,21062,4451.05,London,2020-06-05 17:15:58.125743,Withdrawal,ATM,0,0
339,25563,3699.31,New York,2023-10-01 05:07:39.553471,Deposit,Web,0,0
340,48735,848.38,London,2022-01-15 19:53:36.372877,Purchase,Web,0,0
341,45896,1831.71,Tokyo,2024-06-22 09:30:05.647906,Purchase,ATM,0,0
342,27949,1307.96,Chicago,2024-06-28 13:28:55.702440,Bill Payment,POS,0,0
343,9998,5583.72,New York,2020-12-25 09:59:49.206905,Purchase,Crypto Wallet,0,1
344,23248,243.48,Los Angeles,2021-12-17 13:50:19.123560,Transfer,ATM,0,0
345,38139,4728.23,Tokyo,2024-02-20 03:56:49.990536,Deposit,Crypto Wallet,0,1
346,18538,6362.35,Las Vegas,2021-03-22 18:10:14.457753,Purchase,POS,0,1
347,9513,6481.66,Las Vegas,2021-08-02 20:34:45.629737,Withdrawal,ATM,0,1
348,6284,9582.75,Tokyo,2024-05-23 01:30:32.225436,Deposit,Web,0,1
349,36983,7904.21,San Francisco,2023-01-22 01:52:31.057441,Purchase,Mobile,0,1
350,21913,9809.44,Las Vegas,2021-10-08 23:10:50.043169,Purchase,Mobile,0,0
351,40854,6319.52,Chicago,2022-12-21 12:05:49.373606,Withdrawal,Crypto Wallet,0,1
352,8568,4392.5,Los Angeles,2021-08-25 01:35:41.753361,Purchase,Mobile,0,0
353,45693,4841.11,Chicago,2022-01-11 18:27:54.383788,Transfer,Mobile,0,0
354,13022,4807.79,New York,2020-08-25 18:57:46.116238,Bill Payment,Mobile,0,0
355,21856,2276.33,Dubai,2023-12-21 07:57:57.693771,Bill Payment,Web,0,1
356,25727,1561.47,Los Angeles,2022-04-17 23:16:48.744498,Purchase,Mobile,0,0
357,47327,9122.43,Chicago,2022-02-23 04:33:40.591882,Bill Payment,Crypto Wallet,0,0
358,9337,4083.17,New York,2020-08-29 11:13:47.505122,Bill Payment,POS,0,0
359,24263,4456.63,Los Angeles,2020-03-10 22:09:14.104621,Deposit,ATM,0,0
360,10939,4767.42,London,2023-03-10 22:42:30.324711,Withdrawal,Crypto Wallet,0,0
361,17819,8469.7,New York,2024-09-07 09:18:43.321322,Withdrawal,Web,0,1
362,11335,8185.28,San Francisco,2020-12-01 11:53:47.268680,Transfer,Mobile,0,0
363,24974,3711.01,San Francisco,2020-09-25 20:56:03.909865,Withdrawal,Web,0,0
364,22947,5612.51,Dubai,2022-06-04 00:40:49.249107,Transfer,ATM,0,1
365,6505,8879.23,Dubai,2023-04-03 06:42:50.747040,Purchase,Crypto Wallet,0,0
366,14951,7266.37,Los Angeles,2023-05-26 00:33:43.515825,Bill Payment,Mobile,0,1
367,21585,457.33,London,2023-12-01 18:32:11.957810,Bill Payment,ATM,0,0
368,11485,1488.57,San Francisco,2020-03-28 10:30:56.513512,Bill Payment,ATM,0,0
369,2593,7365.22,Tokyo,2021-01-06 12:51:09.864017,Bill Payment,Mobile,0,1
370,10989,2754.96,Las Vegas,2022-01-25 17:25:47.105282,Deposit,Crypto Wallet,0,0
371,11748,3838.21,Dubai,2024-12-09 07:56:14.981577,Deposit,Mobile,0,0
372,30561,1142.4,London,2022-09-21 08:16:51.598886,Bill Payment,Crypto Wallet,0,0
373,40384,9349.83,New York,2023-05-14 12:24:04.234339,Transfer,Mobile,0,1
374,27858,320.27,Miami,2020-03-18 02:40:30.283684,Purchase,Crypto Wallet,0,0
375,36274,2852.2,Dubai,2024-08-14 20:32:22.567624,Purchase,Mobile,0,1
376,41536,6946.83,Chicago,2023-05-08 17:45:42.682313,Bill Payment,Mobile,0,1
377,20726,1763.97,San Francisco,2023-01-22 22:32:17.288913,Purchase,Web,0,0
378,44953,1313.13,Moscow,2021-11-24 15:00:30.384204,Purchase,ATM,0,1
379,15878,9933.82,Moscow,2020-10-27 20:02:50.777828,Transfer,Mobile,0,0
380,2426,2986.38,Tokyo,2024-05-25 19:16:59.157654,Deposit,ATM,0,0
381,21863,6911.9,Tokyo,2024-05-01 03:18:13.127315,Purchase,Crypto Wallet,0,1
382,3257,8536.53,Tokyo,2020-01-29 17:59:46.570018,Purchase,Web,0,1
383,47375,8062.77,London,2024-01-16 18:13:51.120581,Deposit,ATM,0,0
384,28466,9303.58,San Francisco,2024-05-26 19:57:15.356857,Bill Payment,Mobile,0,1
385,1127,9942.22,London,2023-09-26 00:30:25.396546,Purchase,Crypto Wallet,0,0
386,27752,4146.29,San Francisco,2020-05-07 19:22:35.859847,Bill Payment,Web,0,0
387,45919,3803.25,Moscow,2022-08-28 05:31:29.279006,Deposit,POS,0,0
388,26845,8187.81,Chicago,2024-12-14 01:49:08.470795,Deposit,Crypto Wallet,0,1
389,42901,4168.16,New York,2024-05-08 03:06:18.752788,Bill Payment,POS,0,0
390,43675,5221.38,Los Angeles,2020-03-03 09:57:58.034913,Bill Payment,POS,1,1
391,6680,6002.58,Chicago,2020-06-04 23:54:24.418118,Transfer,Mobile,0,1
392,12250,5244.5,Chicago,2022-07-29 08:42:32.934327,Withdrawal,Crypto Wallet,0,0
393,30880,9074.56,Dubai,2023-10-18 22:25:42.238935,Withdrawal,ATM,0,1
394,16094,6496.13,New York,2023-08-19 19:39:40.744187,Withdrawal,Mobile,0,1
395,47445,9168.25,Miami,2020-06-02 04:09:54.888393,Bill Payment,POS,0,1
396,45457,2658.02,New York,2020-10-29 04:37:13.763206,Purchase,Mobile,0,0
397,13753,3783.14,London,2020-12-29 13:52:56.820662,Transfer,Crypto Wallet,0,0
398,33956,1604.97,London,2024-08-29 02:02:34.243363,Withdrawal,Crypto Wallet,0,1
399,27826,7421.93,London,2021-02-01 20:14:51.829193,Deposit,Mobile,0,0
400,31294,2131.72,Tokyo,2022-03-24 17:22:34.917615,Bill Payment,POS,0,0
401,33170,8409.32,Chicago,2021-05-18 18:18:39.252347,Bill Payment,Crypto Wallet,0,0
402,36957,7046.87,Moscow,2022-12-12 17:39:39.441681,Transfer,POS,0,1
403,8373,9178.33,Tokyo,2020-03-27 12:13:10.344123,Bill Payment,ATM,0,1
404,35747,581.73,Miami,2021-07-19 03:51:57.544000,Withdrawal,Mobile,0,1
405,19149,717.58,Miami,2021-11-02 04:44:23.100104,Transfer,Mobile,1,1
406,2229,3019.84,Miami,2021-09-01 10:33:05.660659,Purchase,ATM,0,0
407,21017,711.4,Los Angeles,2024-03-30 07:28:42.251962,Purchase,Crypto Wallet,0,0
408,31196,6087.77,Los Angeles,2022-03-12 05:44:10.597866,Purchase,Crypto Wallet,0,1
409,15136,9364.98,Las Vegas,2021-12-03 08:32:02.599930,Transfer,Crypto Wallet,0,1
410,17841,9956.28,New York,2022-05-24 14:03:47.396090,Deposit,POS,0,1
411,7613,3633.21,Tokyo,2021-06-15 02:11:59.914176,Transfer,ATM,0,1
412,42080,3063.9,Miami,2022-01-12 16:17:44.859972,Purchase,POS,0,0
413,36414,1090.25,Miami,2021-10-10 09:53:33.651719,Transfer,Web,0,0
414,48069,8056.52,San Francisco,2020-04-01 10:13:10.900493,Bill Payment,Mobile,0,0
415,49679,4642.43,Chicago,2020-11-08 15:13:13.540456,Withdrawal,Mobile,0,0
416,45887,3170.84,New York,2021-06-24 23:03:30.011749,Deposit,Crypto Wallet,0,0
417,12298,7040.76,San Francisco,2022-08-16 13:56:30.103281,Transfer,Crypto Wallet,0,0
418,11058,7690.38,New York,2022-10-28 02:34:45.704813,Deposit,ATM,0,1
419,16253,9308.77,Moscow,2024-05-10 06:51:35.158924,Bill Payment,Web,0,1
420,27499,8608.72,Miami,2023-08-04 02:23:59.010892,Purchase,POS,0,1
421,19515,4918.22,Los Angeles,2021-12-23 11:46:37.126143,Withdrawal,ATM,1,0
422,47048,1033.26,New York,2023-02-28 09:53:57.091253,Withdrawal,Crypto Wallet,0,0
423,22758,4453.97,Miami,2024-06-04 01:08:32.474289,Transfer,Web,0,0
424,14314,2328.98,Moscow,2024-01-08 05:58:10.636417,Transfer,ATM,0,0
425,26596,4175.68,New York,2024-09-23 13:23:38.993707,Deposit,Mobile,0,0
426,27340,3765.68,San Francisco,2020-02-13 04:34:16.023407,Transfer,POS,0,0
427,46217,3185.65,San Francisco,2021-02-22 08:22:14.682254,Withdrawal,ATM,0,0
428,45538,2769.14,Los Angeles,2021-07-05 15:26:56.249516,Bill Payment,POS,0,0
429,28014,4423.24,Dubai,2021-04-10 15:02:23.994817,Bill Payment,POS,0,0
430,2189,9198.37,Tokyo,2021-05-23 19:01:25.426020,Deposit,POS,0,1
431,8168,8049.04,Tokyo,2023-11-21 23:51:06.853806,Deposit,ATM,0,0
432,23396,4948.95,Las Vegas,2020-05-09 11:13:43.297926,Deposit,Crypto Wallet,0,0
433,2964,9217.63,San Francisco,2024-06-23 14:42:55.841140,Purchase,Crypto Wallet,0,0
434,4268,3410.07,Los Angeles,2021-08-08 22:23:02.482028,Transfer,POS,0,0
435,48059,6126.5,New York,2023-10-15 21:36:35.910971,Withdrawal,POS,0,1
436,7903,1153.98,Moscow,2020-08-24 10:48:00.378206,Withdrawal,POS,0,1
437,13503,3628.56,Dubai,2020-07-22 19:31:04.300723,Bill Payment,Crypto Wallet,0,1
438,45824,3243.18,Las Vegas,2020-01-29 18:39:51.126681,Deposit,ATM,0,0
439,12084,3581.45,San Francisco,2023-07-26 08:35:25.618503,Purchase,ATM,0,0
440,46977,5261.86,New York,2022-03-22 20:27:59.242109,Deposit,Crypto Wallet,0,1
441,41783,6537.29,Las Vegas,2024-07-08 13:41:56.428435,Transfer,Mobile,0,1
442,22872,6655.71,Miami,2020-12-08 09:53:58.534046,Withdrawal,POS,0,1
443,27718,9585.07,Chicago,2020-02-26 08:10:31.719192,Bill Payment,Web,0,1
444,12802,3596.93,Las Vegas,2023-05-09 02:47:50.786764,Deposit,Crypto Wallet,0,1
445,21550,3530.94,Tokyo,2023-10-22 18:14:15.993502,Withdrawal,Crypto Wallet,0,0
446,46902,1109.65,Miami,2021-12-09 16:46:13.287309,Deposit,ATM,0,0
447,1530,3946.1,Chicago,2023-05-28 20:22:54.856115,Withdrawal,Crypto Wallet,0,0
448,2640,5680.29,Tokyo,2023-10-20 05:10:38.328912,Withdrawal,POS,0,0
449,49019,4273.77,London,2021-01-29 15:54:37.013243,Bill Payment,Web,0,0
450,37530,7460.77,San Francisco,2024-03-04 20:55:19.722008,Bill Payment,Web,0,1
451,47693,7579.41,Miami,2025-01-12 18:12:22.448100,Transfer,Crypto Wallet,0,0
452,15358,8071.12,Las Vegas,2024-07-15 10:11:20.273578,Purchase,Web,0,1
453,20923,1042.69,Dubai,2021-11-04 07:45:36.410487,Purchase,Mobile,1,1
454,23345,7510.67,San Francisco,2024-11-14 12:21:20.588361,Bill Payment,Mobile,0,1
455,35996,342.03,Moscow,2023-02-13 12:50:12.446913,Purchase,Web,0,1
456,25020,356.69,Tokyo,2023-09-16 03:54:14.171921,Purchase,Crypto Wallet,0,1
457,29773,8605.9,Tokyo,2024-12-22 02:16:29.617778,Purchase,Mobile,0,1
458,33894,1173.05,Miami,2024-07-11 08:25:19.380956,Bill Payment,POS,0,0
459,46295,9239.56,Chicago,2022-10-16 19:17:12.954466,Withdrawal,Web,0,1
460,49288,2629.6,Moscow,2020-10-23 18:01:08.917848,Transfer,Crypto Wallet,0,0
461,37357,3148.64,Tokyo,2024-04-14 06:42:12.341019,Bill Payment,Crypto Wallet,0,0
462,33065,3029.5,Moscow,2021-05-01 04:41:51.603061,Transfer,POS,0,1
463,11436,9821.88,Chicago,2020-08-24 10:17:33.159444,Transfer,Mobile,0,0
464,46652,724.69,Dubai,2021-09-07 06:21:06.408373,Deposit,Mobile,0,0
465,33693,4507.18,Moscow,2023-07-10 01:49:46.768040,Bill Payment,ATM,1,1
466,38405,6938.88,San Francisco,2023-10-22 01:25:56.528731,Transfer,Mobile,0,1
467,9688,1014.35,Las Vegas,2024-03-17 08:16:07.183030,Transfer,Crypto Wallet,0,0
468,30292,6652.71,Moscow,2021-08-17 05:16:53.678847,Bill Payment,POS,0,1
469,15783,2152.28,Dubai,2023-05-16 16:18:57.417800,Purchase,ATM,0,1
470,43592,3050.12,Moscow,2024-06-15 02:31:58.873824,Deposit,Crypto Wallet,0,1
471,25270,5072.99,Las Vegas,2020-06-24 02:27:46.649585,Bill Payment,ATM,0,1
472,2682,3112.66,San Francisco,2022-04-03 23:15:45.004603,Purchase,POS,0,0
473,28852,1392.72,Moscow,2021-04-07 03:09:20.429131,Deposit,POS,0,0
474,27576,253.02,Dubai,2021-10-03 05:27:16.802627,Withdrawal,Crypto Wallet,0,1
475,27264,1889.33,San Francisco,2021-02-27 16:32:24.331137,Deposit,Web,0,0
476,2548,9517.72,Miami,2020-06-13 07:16:56.431281,Transfer,Web,0,1
477,14275,518.61,Moscow,2021-02-09 08:08:32.244063,Purchase,Crypto Wallet,0,1
478,15154,8681.85,Las Vegas,2023-08-13 18:46:40.395545,Withdrawal,Crypto Wallet,0,0
479,38305,3594.74,Dubai,2021-06-25 01:33:46.475326,Bill Payment,Web,0,1
480,32686,6999.06,Miami,2023-06-29 13:09:42.766734,Bill Payment,Crypto Wallet,0,0
481,35784,8385.17,New York,2024-11-01 12:23:30.802511,Purchase,POS,0,0
482,47324,3219.32,Las Vegas,2024-03-30 04:39:20.702011,Withdrawal,Mobile,0,0
483,19127,9633.21,London,2022-05-27 15:52:45.355062,Bill Payment,Crypto Wallet,0,1
484,49128,4192.61,Tokyo,2020-06-09 15:48:18.860652,Withdrawal,Crypto Wallet,0,0
485,20906,1147.5,Chicago,2020-03-08 03:46:33.956518,Purchase,Crypto Wallet,0,0
486,21688,3656.52,London,2023-06-24 06:14:31.962036,Purchase,POS,0,0
487,35953,1295.33,Tokyo,2022-11-11 19:23:42.991766,Purchase,Web,0,0
488,10389,8601.64,Dubai,2020-04-01 19:23:59.615975,Transfer,ATM,0,1
489,42005,108.94,London,2021-03-01 04:58:55.343817,Purchase,ATM,0,0
490,32028,1925.25,Tokyo,2021-08-28 20:18:54.305936,Transfer,ATM,0,0
491,26389,5363.2,London,2020-05-13 09:12:52.502128,Withdrawal,POS,0,1
492,45755,3591.37,Las Vegas,2020-11-10 11:17:27.517386,Bill Payment,Mobile,0,0
493,43145,3515.57,San Francisco,2020-08-28 14:47:56.625485,Transfer,Mobile,0,0
494,20763,1387.1,Tokyo,2025-01-24 15:02:24.897391,Purchase,Mobile,0,0
495,16354,6084.27,Tokyo,2022-12-30 06:38:45.256027,Purchase,Web,0,0
496,4425,1646.38,Chicago,2020-09-10 14:44:30.337002,Purchase,ATM,0,0
497,22236,6438.74,London,2020-05-29 08:24:54.815936,Transfer,Web,0,1
498,34822,4702.18,Moscow,2024-04-04 16:51:09.514192,Bill Payment,POS,0,1
499,2504,9479.53,Dubai,2020-03-27 16:00:54.371177,Bill Payment,Crypto Wallet,0,1
500,7035,9494.41,Moscow,2025-01-12 05:18:47.075260,Deposit,Crypto Wallet,0,1
501,26450,2359.24,Dubai,2025-02-22 14:02:37.974563,Bill Payment,Mobile,1,0
502,11595,2717.32,New York,2023-07-04 03:53:36.468234,Transfer,Web,0,1
503,11155,4811.43,San Francisco,2020-09-11 01:40:11.370729,Withdrawal,POS,0,0
504,20556,7150.86,New York,2022-07-12 11:13:38.958917,Purchase,ATM,0,1
505,18719,3053.01,Chicago,2024-05-04 20:56:58.328317,Purchase,Web,0,0
506,47683,8811.59,Chicago,2021-03-24 09:16:41.704432,Deposit,ATM,0,0
507,29070,3688.29,Chicago,2020-07-21 13:35:36.188689,Transfer,ATM,0,0
508,36170,4380.82,Tokyo,2022-02-24 05:50:54.944155,Withdrawal,POS,0,0
509,38448,5668.98,Dubai,2025-01-20 08:17:30.348677,Deposit,Web,0,1
510,39832,1749.93,London,2021-03-11 07:07:27.768634,Withdrawal,Web,0,0
511,48571,9.62,Tokyo,2022-04-17 12:35:43.408616,Transfer,Crypto Wallet,0,0
512,36214,8613.47,Tokyo,2023-06-07 10:24:37.774999,Withdrawal,Mobile,0,0
513,32022,7020.11,London,2023-04-24 05:02:10.155150,Purchase,Crypto Wallet,0,1
514,16835,5177.87,Dubai,2023-10-15 08:05:43.012251,Deposit,ATM,0,1
515,41053,3778.14,Moscow,2022-12-10 22:31:39.766094,Transfer,POS,0,1
516,22366,8832.26,Moscow,2022-11-18 11:03:55.186491,Transfer,Crypto Wallet,0,1
517,9820,4836.03,New York,2024-03-11 13:49:40.721573,Transfer,ATM,0,0
518,42072,7668.24,Chicago,2023-07-26 02:20:24.982532,Transfer,Mobile,0,1
519,41348,6242.63,San Francisco,2023-04-21 02:07:32.682695,Deposit,ATM,0,0
520,4632,7980.96,Dubai,2022-12-27 08:21:24.361567,Bill Payment,POS,0,1
521,14673,6066.13,Miami,2022-06-24 22:19:07.643964,Withdrawal,ATM,0,1
522,35569,4129.62,San Francisco,2023-11-17 00:20:34.543378,Bill Payment,Crypto Wallet,0,0
523,41348,4280.85,Las Vegas,2022-12-03 16:56:47.730383,Bill Payment,ATM,0,0
524,13912,3287.69,Las Vegas,2024-03-07 08:06:31.501702,Transfer,Web,0,0
525,16908,3058.04,London,2021-05-27 05:32:04.676149,Withdrawal,ATM,0,0
526,12136,6780.09,New York,2022-04-18 09:53:31.610118,Bill Payment,POS,1,0
527,49061,7562.39,Miami,2024-12-01 10:40:46.185353,Transfer,POS,0,0
528,49712,6865.13,Los Angeles,2024-03-23 20:26:03.005360,Deposit,ATM,0,1
529,10553,941.9,Miami,2024-03-08 11:27:12.177433,Bill Payment,Crypto Wallet,0,0
530,32193,8761.83,Tokyo,2023-11-19 14:15:59.419551,Withdrawal,ATM,0,1
531,45023,3993.97,Miami,2022-03-25 22:26:35.836312,Purchase,POS,0,0
532,49017,1740.26,Dubai,2020-04-04 23:12:06.350337,Purchase,Web,0,1
533,32287,8039.54,Dubai,2020-06-18 20:18:53.829134,Transfer,Crypto Wallet,0,1
534,18167,7138.45,San Francisco,2021-09-08 21:15:44.480253,Transfer,Crypto Wallet,0,0
535,20062,519.03,Los Angeles,2024-12-23 11:45:51.793666,Deposit,Mobile,0,0
536,11662,6958.87,San Francisco,2020-02-17 23:01:18.163437,Withdrawal,Mobile,0,1
537,32703,2496.63,Moscow,2024-06-07 09:49:19.632445,Purchase,POS,0,0
538,47129,8345.47,London,2025-03-05 13:49:20.093398,Withdrawal,Mobile,0,0
539,41069,1133.55,Tokyo,2021-04-10 06:25:19.071474,Deposit,POS,0,0
540,35485,7859.15,Las Vegas,2021-06-26 00:03:22.074113,Withdrawal,Crypto Wallet,0,1
541,6197,8294.44,Moscow,2020-06-09 02:25:00.196571,Deposit,Mobile,0,1
542,43056,3300.46,Las Vegas,2021-12-09 00:00:06.101632,Purchase,Web,0,0
543,17065,934.44,San Francisco,2021-09-05 12:22:33.702885,Withdrawal,Crypto Wallet,0,0
544,39872,442.51,Moscow,2024-04-21 08:38:44.952374,Purchase,Crypto Wallet,0,0
545,41615,156.75,London,2021-03-26 00:57:17.074414,Purchase,Mobile,0,1
546,46415,5312.21,Dubai,2020-10-02 21:41:56.263474,Purchase,Crypto Wallet,0,1
547,48501,1585.26,London,2022-04-15 18:31:41.283856,Withdrawal,Mobile,0,0
548,8743,876.17,Miami,2023-11-05 16:54:51.649561,Deposit,POS,0,0
549,46110,6159.43,New York,2021-09-02 21:34:47.271945,Deposit,POS,0,0
550,8413,6783.47,Chicago,2023-03-10 14:55:46.112664,Transfer,Mobile,0,0
551,49854,2262.29,Dubai,2021-12-09 05:11:09.282334,Deposit,Web,0,1
552,24651,7456.78,New York,2021-11-17 12:37:20.537856,Transfer,Crypto Wallet,0,1
553,32973,675.49,New York,2020-07-03 23:46:54.759975,Transfer,Crypto Wallet,0,0
554,20161,6441.01,Tokyo,2025-02-04 21:38:12.166649,Withdrawal,POS,0,1
555,35176,88.89,Miami,2021-03-03 21:29:38.553129,Purchase,Crypto Wallet,0,0
556,8766,6582.01,Dubai,2022-04-26 09:44:48.250047,Purchase,Mobile,0,0
557,21402,1965.78,Dubai,2022-03-19 00:02:38.064761,Deposit,POS,0,1
558,7727,6195.19,Tokyo,2023-06-22 20:06:10.146194,Transfer,Mobile,0,1
559,9663,8280.69,Dubai,2021-04-15 23:24:41.589688,Deposit,POS,0,0
560,48917,4813.77,Dubai,2024-08-12 18:46:54.979301,Purchase,ATM,0,1
561,15775,3653.73,Moscow,2022-01-10 09:30:18.293897,Withdrawal,Mobile,0,1
562,49346,5960.74,Las Vegas,2022-07-05 23:14:59.018519,Bill Payment,POS,0,1
563,16661,3834.9,Miami,2020-05-04 12:22:36.523977,Withdrawal,ATM,0,0
564,31937,552.04,San Francisco,2024-12-13 03:17:07.087839,Transfer,Web,0,0
565,47873,537.04,Moscow,2020-05-18 16:17:28.321192,Purchase,Web,0,1
566,37373,5121.22,London,2021-01-05 02:57:22.034878,Purchase,POS,0,1
567,27667,6927.03,Las Vegas,2024-03-31 00:28:37.466814,Bill Payment,Mobile,0,1
568,44918,4075.27,Tokyo,2024-11-02 08:51:02.976485,Deposit,Web,0,0
569,22796,6998.08,New York,2022-04-14 03:43:37.510172,Transfer,Crypto Wallet,0,1
570,36302,4053.48,Tokyo,2025-01-31 18:10:44.045854,Deposit,Mobile,0,0
571,22980,3924.57,New York,2022-11-16 11:44:32.455041,Bill Payment,POS,0,0
572,17588,7603.95,Tokyo,2020-09-07 04:49:45.475112,Deposit,POS,1,1
573,45995,9004.11,Tokyo,2023-05-18 20:28:01.930083,Transfer,ATM,0,1
574,16300,2869.01,Chicago,2020-04-14 15:09:45.474572,Bill Payment,ATM,0,0
575,33669,9583.06,New York,2020-06-29 20:44:19.441761,Withdrawal,ATM,0,1
576,25641,1105.69,Miami,2021-01-29 06:12:04.624552,Withdrawal,POS,0,0
577,33765,3043.01,Miami,2021-08-21 20:06:08.138063,Deposit,Web,0,0
578,28290,1680.99,New York,2022-05-28 18:04:05.383794,Withdrawal,POS,0,0
579,43418,4277.02,Moscow,2022-09-07 05:48:58.049859,Bill Payment,Crypto Wallet,0,0
580,48332,7856.77,Chicago,2023-02-05 11:57:43.764442,Bill Payment,Mobile,0,1
581,13357,4067.17,Tokyo,2023-11-08 23:20:38.493075,Deposit,POS,0,0
582,22001,6717.97,Moscow,2021-11-11 20:43:26.204506,Purchase,Web,0,1
583,1959,7091.86,San Francisco,2021-05-02 03:00:35.304119,Deposit,Mobile,0,1
584,22302,7498.71,Los Angeles,2021-05-03 22:40:05.034222,Bill Payment,Crypto Wallet,0,1
585,8064,222.87,Dubai,2024-03-07 23:33:00.714981,Bill Payment,ATM,0,0
586,3371,8224.03,Moscow,2021-01-30 02:45:12.729764,Withdrawal,Mobile,0,1
587,5918,8551.39,Miami,2020-09-07 08:49:04.911958,Purchase,Crypto Wallet,0,0
588,38166,7490.22,Chicago,2024-05-04 07:21:58.627703,Bill Payment,Mobile,0,0
589,47333,3819.55,Miami,2023-07-11 13:18:53.325815,Withdrawal,Crypto Wallet,0,0
590,37109,6719.06,Miami,2024-08-04 15:57:41.461420,Withdrawal,Web,0,1
591,14773,8379.27,Miami,2021-04-16 05:38:51.236704,Deposit,Crypto Wallet,0,1
592,27238,514.54,Las Vegas,2020-08-11 11:54:30.856686,Withdrawal,Mobile,0,0
593,45230,5585.86,London,2024-10-09 04:07:46.978499,Withdrawal,POS,1,1
594,2755,4929.76,Los Angeles,2020-11-03 05:19:07.625494,Withdrawal,ATM,0,0
595,42698,3999.6,Tokyo,2024-05-12 01:02:10.727899,Withdrawal,ATM,0,1
596,12524,5882.76,New York,2021-08-02 12:27:32.066931,Bill Payment,Mobile,0,1
597,49786,6146.78,Las Vegas,2024-08-10 09:17:20.680218,Withdrawal,ATM,0,1
598,19274,216.15,New York,2023-05-02 09:36:22.583726,Deposit,Crypto Wallet,0,0
599,17039,4473.19,London,2022-02-04 13:51:46.699163,Bill Payment,POS,0,0
600,23343,2250.77,London,2023-03-05 07:48:20.079145,Deposit,Mobile,0,0
601,35040,5557.12,Miami,2021-11-12 11:26:56.720705,Purchase,Crypto Wallet,0,0
602,5425,5315.36,Las Vegas,2020-12-21 05:18:45.818267,Purchase,ATM,0,0
603,40209,2515.96,Tokyo,2023-04-18 01:24:29.327193,Bill Payment,ATM,0,0
604,29155,9571.04,San Francisco,2020-05-11 11:05:37.260810,Purchase,Crypto Wallet,0,0
605,2425,6147.33,New York,2024-09-26 12:57:21.248020,Bill Payment,Mobile,0,1
606,44822,7965.0,Miami,2020-05-07 08:12:00.785882,Withdrawal,Web,1,0
607,25371,7209.86,Chicago,2022-07-10 18:00:55.927233,Transfer,Mobile,0,1
608,6218,934.12,Miami,2020-04-02 15:19:59.558203,Deposit,Mobile,0,0
609,31942,9683.68,Las Vegas,2023-04-10 14:31:51.009697,Deposit,Mobile,0,1
