Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
CUST1191,32.48,Male,Laptop,Footwear,421.53,Chicago,M,Blue,Spring,4.1,No,Standard,Yes,No,26.0,Cash,Quarterly
CUST1192,30.99,Male,Shoes,Electronics,38.37,Phoenix,L,Black,Winter,1.5,No,Standard,No,Yes,3.0,PayPal,Weekly
CUST1193,66.01,Female,Bag,Books,439.11,Houston,XL,Blue,Winter,1.8,No,Overnight,Yes,Yes,1.0,Debit Card,Monthly
CUST1194,41.04,Male,Bag,Books,703.54,Houston,L,White,Fall,1.4,No,Standard,No,No,0.0,Cash,Monthly
CUST1195,62.79,Male,Book,Apparel,71.6,Los Angeles,XL,Black,Spring,2.6,Yes,Express,Yes,Yes,14.0,Credit Card,Weekly
CUST1196,46.62,Male,T-shirt,Books,91.81,New York,L,Black,Summer,4.7,No,Overnight,No,No,46.0,Cash,Monthly
CUST1197,20.63,Male,Shoes,Apparel,878.39,Houston,S,White,Winter,4.0,Yes,Overnight,No,No,11.0,Cash,Quarterly
CUST1198,69.96,Female,Book,Books,666.38,Phoenix,L,White,Fall,3.0,No,Express,No,Yes,6.0,Cash,Monthly
CUST1199,61.47,Female,Book,Apparel,477.25,Phoenix,L,White,Spring,4.9,Yes,Express,No,No,14.0,Credit Card,Monthly
CUST1200,68.39,Female,Laptop,Footwear,509.58,New York,M,Blue,Summer,3.9,Yes,Overnight,Yes,No,4.0,Cash,Monthly
CUST1201,66.17,Female,Book,Books,247.02,New York,M,Green,Summer,3.0,No,Express,No,No,35.0,Debit Card,Weekly
CUST1202,62.13,Female,Book,Accessories,928.23,Chicago,L,Green,Fall,1.2,Yes,Overnight,No,Yes,6.0,PayPal,Quarterly
CUST1203,26.65,Male,Book,Electronics,141.84,Los Angeles,XL,Red,Summer,1.6,Yes,Express,No,No,49.0,Debit Card,Quarterly
CUST1204,43.25,Male,Headphones,Books,28.99,Houston,XL,Red,Fall,3.4,Yes,Overnight,Yes,No,35.0,Debit Card,Weekly
CUST1205,29.11,Male,Headphones,Apparel,90.95,Phoenix,M,Black,Spring,3.1,No,Overnight,Yes,Yes,32.0,Debit Card,Monthly
CUST1206,38.85,Male,Smartphone,Accessories,190.86,Phoenix,XL,Black,Fall,2.4,No,Overnight,No,No,30.0,Credit Card,Monthly
CUST1207,21.05,Female,Book,Apparel,200.53,Los Angeles,M,Green,Winter,4.6,No,Overnight,No,No,12.0,Credit Card,Monthly
CUST1208,37.71,Female,Bag,Footwear,661.56,New York,S,Red,Winter,3.6,Yes,Standard,Yes,Yes,10.0,Credit Card,Quarterly
CUST1209,69.24,Female,Laptop,Accessories,548.19,Phoenix,L,Black,Summer,4.3,Yes,Standard,Yes,No,31.0,Cash,Monthly
CUST1210,31.79,Female,Bag,Accessories,559.58,Houston,XL,Black,Summer,2.2,No,Standard,Yes,No,50.0,Credit Card,Weekly
CUST1211,58.77,Male,Bag,Footwear,480.49,Phoenix,XL,Blue,Summer,4.3,Yes,Overnight,Yes,Yes,50.0,Credit Card,Monthly
CUST1212,41.66,Male,Book,Apparel,971.01,Los Angeles,M,Red,Fall,2.6,No,Standard,No,Yes,38.0,Cash,Weekly
CUST1213,40.0,Female,T-shirt,Books,657.98,Phoenix,M,Green,Winter,3.5,No,Express,No,No,14.0,Cash,Weekly
CUST1214,67.78,Female,Bag,Electronics,584.21,Phoenix,L,Blue,Spring,1.1,No,Express,No,Yes,48.0,PayPal,Weekly
CUST1215,69.76,Male,Book,Footwear,120.27,Houston,L,Black,Spring,4.4,No,Standard,Yes,No,3.0,PayPal,Weekly
CUST1216,46.9,Female,Book,Footwear,44.56,Los Angeles,M,Blue,Summer,2.9,No,Standard,Yes,No,14.0,Cash,Quarterly
CUST1217,55.36,Male,Bag,Footwear,206.44,Phoenix,L,White,Spring,3.8,No,Overnight,Yes,No,12.0,Credit Card,Quarterly
CUST1218,26.05,Female,T-shirt,Books,303.84,Chicago,L,Green,Fall,2.4,Yes,Standard,No,Yes,44.0,Debit Card,Weekly
CUST1219,33.43,Male,Bag,Electronics,747.91,Chicago,S,Black,Winter,3.5,No,Express,No,No,22.0,PayPal,Weekly
CUST1220,68.37,Male,Shoes,Electronics,393.76,Chicago,XL,Blue,Fall,1.4,Yes,Standard,No,Yes,41.0,Cash,Quarterly
CUST1221,48.12,Female,Headphones,Electronics,375.0,New York,M,Red,Fall,1.5,No,Overnight,No,No,30.0,PayPal,Weekly
CUST1222,46.19,Female,Headphones,Electronics,512.65,New York,M,Red,Spring,2.2,Yes,Standard,No,Yes,29.0,Credit Card,Quarterly
CUST1223,56.89,Male,Laptop,Accessories,17.1,Phoenix,M,Blue,Summer,2.3,Yes,Overnight,No,Yes,44.0,Cash,Weekly
CUST1224,20.97,Female,Headphones,Apparel,526.94,Los Angeles,M,Green,Summer,4.9,Yes,Overnight,Yes,No,48.0,PayPal,Quarterly
CUST1225,48.38,Female,Smartphone,Electronics,269.56,Los Angeles,L,White,Spring,4.3,Yes,Standard,No,Yes,7.0,Credit Card,Weekly
CUST1226,44.15,Female,Laptop,Apparel,532.87,Houston,S,White,Winter,1.2,Yes,Standard,Yes,No,26.0,Cash,Quarterly
CUST1227,62.34,Female,Shoes,Apparel,306.83,Los Angeles,S,Red,Summer,4.8,No,Express,No,Yes,49.0,Debit Card,Weekly
CUST1228,26.19,Female,Book,Electronics,812.4,New York,M,Red,Winter,1.0,No,Express,Yes,Yes,32.0,Credit Card,Weekly
CUST1229,67.96,Male,Book,Accessories,322.93,New York,L,Black,Spring,2.9,No,Overnight,No,No,38.0,Debit Card,Quarterly
CUST1230,22.17,Female,Shoes,Books,247.46,Los Angeles,XL,Red,Fall,3.9,Yes,Standard,No,No,6.0,Debit Card,Weekly
CUST1231,27.66,Female,Book,Accessories,482.99,Phoenix,M,White,Winter,4.0,Yes,Standard,Yes,No,39.0,Debit Card,Weekly
CUST1232,48.94,Female,Shoes,Footwear,217.49,Los Angeles,L,Blue,Winter,2.5,No,Express,Yes,Yes,4.0,Credit Card,Quarterly
CUST1233,53.11,Male,Book,Apparel,665.72,Phoenix,XL,Green,Winter,1.9,No,Overnight,Yes,No,19.0,PayPal,Monthly
CUST1234,30.23,Female,Headphones,Accessories,480.88,Chicago,M,Red,Winter,2.7,No,Standard,Yes,No,11.0,Debit Card,Monthly
CUST1235,24.23,Male,Headphones,Electronics,218.05,Phoenix,XL,White,Winter,1.0,Yes,Overnight,No,No,34.0,PayPal,Weekly
CUST1236,64.29,Female,Book,Apparel,176.56,Los Angeles,M,Green,Winter,4.0,Yes,Standard,Yes,Yes,20.0,Cash,Quarterly
CUST1237,30.8,Male,T-shirt,Footwear,555.27,Los Angeles,L,Blue,Winter,4.6,No,Overnight,No,No,9.0,Cash,Quarterly
CUST1238,48.91,Female,Shoes,Footwear,628.89,Los Angeles,M,White,Summer,4.9,No,Overnight,Yes,Yes,42.0,Debit Card,Weekly
CUST1239,50.21,Male,Laptop,Apparel,859.4,Los Angeles,S,Black,Fall,1.4,No,Express,Yes,No,26.0,Credit Card,Weekly
CUST1240,39.8,Male,Smartphone,Footwear,75.56,New York,S,Red,Winter,3.2,Yes,Overnight,No,No,26.0,Cash,Monthly
CUST1241,48.35,Female,Book,Accessories,668.75,Chicago,M,White,Fall,2.8,Yes,Standard,No,No,17.0,PayPal,Quarterly
CUST1242,45.18,Female,Laptop,Apparel,858.56,New York,M,Blue,Winter,2.4,Yes,Express,Yes,Yes,43.0,Credit Card,Monthly
CUST1243,66.6,Female,Laptop,Accessories,149.68,Chicago,M,Blue,Fall,4.7,Yes,Standard,Yes,No,47.0,Credit Card,Quarterly
CUST1244,28.62,Male,Laptop,Electronics,761.72,Chicago,L,Green,Spring,4.3,Yes,Standard,No,Yes,33.0,Debit Card,Quarterly
CUST1245,55.24,Female,T-shirt,Footwear,480.3,Houston,S,Red,Summer,1.4,No,Express,No,No,21.0,Cash,Quarterly
CUST1246,30.41,Male,T-shirt,Apparel,989.92,Chicago,L,White,Summer,5.0,No,Express,No,Yes,7.0,PayPal,Weekly
CUST1247,38.58,Female,Bag,Apparel,77.23,Los Angeles,M,Blue,Winter,2.0,Yes,Overnight,No,No,25.0,Credit Card,Quarterly
CUST1248,52.93,Male,Headphones,Accessories,168.91,Los Angeles,S,Green,Spring,4.3,No,Express,No,No,10.0,PayPal,Quarterly
CUST1249,33.6,Female,Smartphone,Books,628.81,Phoenix,S,Red,Winter,1.2,No,Overnight,No,Yes,1.0,Credit Card,Monthly
CUST1250,34.44,Female,Smartphone,Apparel,416.44,New York,XL,Red,Spring,2.0,No,Standard,Yes,Yes,45.0,Cash,Quarterly
CUST1251,57.1,Male,Shoes,Accessories,627.5,New York,XL,Green,Winter,3.4,Yes,Express,Yes,No,16.0,PayPal,Monthly
CUST1252,21.77,Male,Book,Apparel,937.92,Houston,M,White,Winter,2.8,No,Standard,Yes,No,36.0,Cash,Weekly
CUST1253,41.83,Female,Book,Electronics,828.84,Chicago,XL,Blue,Spring,2.0,Yes,Express,Yes,No,15.0,Cash,Quarterly
CUST1254,69.92,Female,Book,Electronics,409.36,Phoenix,S,Green,Spring,1.3,No,Express,No,No,2.0,Debit Card,Monthly
CUST1255,69.8,Female,Book,Footwear,753.61,Phoenix,M,Blue,Summer,2.7,No,Express,No,No,24.0,Debit Card,Monthly
CUST1256,21.81,Male,Smartphone,Accessories,47.69,Los Angeles,XL,Blue,Fall,2.6,No,Standard,No,Yes,46.0,Cash,Monthly
CUST1257,29.08,Female,Shoes,Footwear,323.89,New York,XL,Red,Winter,2.6,Yes,Express,Yes,Yes,9.0,Debit Card,Quarterly
CUST1258,31.79,Male,Book,Books,397.66,Los Angeles,S,Green,Fall,1.2,No,Overnight,No,No,43.0,Debit Card,Quarterly
CUST1259,66.53,Male,Book,Apparel,196.64,New York,L,Green,Fall,1.9,Yes,Express,No,No,17.0,Cash,Quarterly
CUST1260,63.8,Female,Shoes,Books,727.86,Los Angeles,L,Blue,Spring,2.6,Yes,Standard,No,No,13.0,Cash,Monthly
CUST1261,63.72,Male,Smartphone,Footwear,376.81,New York,S,White,Spring,4.6,Yes,Overnight,Yes,No,36.0,Credit Card,Weekly
CUST1262,37.22,Male,Headphones,Electronics,452.58,Los Angeles,L,Green,Spring,4.9,Yes,Express,Yes,Yes,6.0,Debit Card,Weekly
CUST1263,26.2,Male,T-shirt,Apparel,837.19,New York,XL,Red,Winter,2.4,No,Express,Yes,Yes,47.0,PayPal,Weekly
CUST1264,61.35,Female,Book,Footwear,228.6,Chicago,M,Black,Winter,1.1,Yes,Overnight,Yes,Yes,40.0,Cash,Monthly
CUST1265,54.58,Male,T-shirt,Accessories,907.97,Los Angeles,M,White,Summer,4.1,No,Express,No,No,11.0,Debit Card,Monthly
CUST1266,49.81,Male,T-shirt,Footwear,481.97,Los Angeles,S,Blue,Summer,2.0,Yes,Overnight,Yes,No,17.0,PayPal,Weekly
CUST1267,69.34,Male,Book,Footwear,949.64,Los Angeles,XL,White,Winter,2.3,No,Standard,No,Yes,40.0,PayPal,Quarterly
CUST1268,52.01,Male,Headphones,Books,512.0,Los Angeles,L,White,Fall,2.4,Yes,Express,Yes,No,12.0,PayPal,Quarterly
CUST1269,18.41,Female,Laptop,Footwear,409.5,Houston,S,White,Fall,2.7,No,Standard,No,Yes,25.0,Credit Card,Weekly
CUST1270,60.49,Male,Laptop,Books,872.51,Houston,S,Red,Spring,4.8,Yes,Standard,No,No,4.0,Credit Card,Weekly
CUST1271,33.57,Male,Bag,Footwear,637.17,Chicago,M,Red,Fall,4.6,No,Express,Yes,Yes,40.0,Debit Card,Quarterly
CUST1272,52.5,Male,Book,Accessories,245.13,Los Angeles,S,Black,Summer,3.7,No,Standard,No,Yes,21.0,Credit Card,Weekly
CUST1273,66.82,Male,Shoes,Apparel,523.65,New York,S,Blue,Summer,2.6,No,Express,No,No,39.0,Credit Card,Quarterly
CUST1274,24.98,Female,Bag,Electronics,499.65,Los Angeles,S,Green,Fall,4.6,No,Overnight,Yes,No,14.0,PayPal,Weekly
CUST1275,24.0,Male,Bag,Footwear,79.68,Chicago,M,Green,Winter,4.0,No,Express,No,Yes,22.0,PayPal,Monthly
CUST1276,23.57,Male,Smartphone,Apparel,601.82,Los Angeles,M,White,Spring,1.6,Yes,Standard,Yes,No,41.0,Debit Card,Weekly
CUST1277,46.77,Female,Shoes,Footwear,420.23,New York,L,White,Spring,3.9,Yes,Standard,No,Yes,14.0,PayPal,Monthly
CUST1278,32.16,Female,Headphones,Electronics,563.88,Los Angeles,M,Red,Winter,1.5,No,Standard,Yes,No,24.0,Debit Card,Quarterly
CUST1279,49.45,Female,Smartphone,Accessories,705.95,Phoenix,M,White,Spring,1.0,Yes,Overnight,Yes,Yes,41.0,PayPal,Quarterly
CUST1280,55.32,Female,Book,Apparel,778.16,New York,M,Black,Spring,4.8,Yes,Standard,No,Yes,9.0,PayPal,Weekly
CUST1281,28.59,Female,Smartphone,Apparel,774.05,Houston,M,Black,Winter,4.6,No,Standard,No,No,46.0,Debit Card,Weekly
CUST1282,50.98,Female,Smartphone,Accessories,44.75,Chicago,L,Green,Fall,4.4,No,Express,No,Yes,3.0,Credit Card,Monthly
CUST1283,31.73,Male,Shoes,Electronics,281.0,New York,XL,Green,Spring,4.7,No,Express,Yes,Yes,45.0,Credit Card,Weekly
CUST1284,43.4,Female,Smartphone,Footwear,284.43,Houston,S,Red,Winter,4.7,No,Express,Yes,Yes,39.0,Cash,Monthly
CUST1285,65.08,Female,T-shirt,Accessories,651.92,Chicago,S,Black,Fall,3.2,Yes,Standard,No,Yes,44.0,PayPal,Monthly
CUST1286,62.0,Male,Smartphone,Accessories,986.75,Houston,M,Blue,Summer,1.2,No,Overnight,Yes,Yes,42.0,PayPal,Weekly
CUST1287,22.8,Male,Book,Accessories,344.78,Los Angeles,XL,Red,Winter,3.3,Yes,Standard,No,Yes,32.0,Cash,Quarterly
CUST1288,40.03,Male,Book,Footwear,837.14,New York,S,Black,Fall,2.3,Yes,Express,No,No,47.0,Credit Card,Weekly
CUST1289,32.39,Female,Smartphone,Electronics,607.27,New York,S,Black,Fall,4.8,Yes,Overnight,Yes,Yes,26.0,PayPal,Monthly
CUST1290,18.18,Female,Laptop,Books,919.73,Chicago,XL,Black,Winter,4.1,Yes,Express,No,Yes,43.0,PayPal,Monthly
CUST1291,58.1,Male,Laptop,Accessories,856.1,Phoenix,S,Red,Spring,4.9,Yes,Standard,Yes,Yes,43.0,PayPal,Quarterly
CUST1292,51.13,Female,Book,Apparel,472.56,Los Angeles,M,Red,Winter,1.3,No,Overnight,No,Yes,43.0,PayPal,Quarterly
CUST1293,31.62,Female,T-shirt,Electronics,490.35,Houston,XL,Blue,Spring,3.1,Yes,Express,Yes,Yes,34.0,Credit Card,Quarterly
CUST1294,56.54,Male,Bag,Books,758.63,Houston,XL,Red,Spring,4.4,Yes,Overnight,No,No,42.0,PayPal,Quarterly
CUST1295,46.69,Female,Shoes,Apparel,840.31,Houston,S,Blue,Fall,2.8,Yes,Express,Yes,Yes,28.0,PayPal,Monthly
CUST1296,40.24,Male,Smartphone,Apparel,591.61,Chicago,L,White,Summer,3.8,Yes,Standard,No,Yes,26.0,Debit Card,Monthly
CUST1297,18.5,Female,Smartphone,Electronics,562.39,Houston,XL,Green,Winter,1.8,Yes,Overnight,No,Yes,46.0,Credit Card,Quarterly
CUST1298,21.91,Female,Smartphone,Accessories,683.77,Phoenix,L,Blue,Fall,1.7,No,Overnight,No,No,41.0,Credit Card,Weekly
CUST1299,63.92,Male,T-shirt,Accessories,601.35,New York,XL,Green,Spring,2.0,Yes,Express,No,No,3.0,Debit Card,Quarterly
CUST1300,65.0,Male,Smartphone,Accessories,786.89,Phoenix,S,White,Fall,4.2,No,Standard,No,No,14.0,Credit Card,Monthly
CUST1301,46.37,Male,Smartphone,Accessories,141.58,Phoenix,XL,Green,Spring,1.8,Yes,Overnight,Yes,No,2.0,Debit Card,Weekly
CUST1302,61.4,Female,Smartphone,Books,340.39,Los Angeles,S,Green,Summer,4.2,No,Standard,Yes,Yes,10.0,Cash,Quarterly
CUST1303,48.29,Male,Laptop,Accessories,692.97,Los Angeles,XL,Red,Winter,4.0,Yes,Overnight,Yes,Yes,37.0,Credit Card,Monthly
CUST1304,25.7,Female,Shoes,Apparel,975.35,New York,XL,Blue,Fall,4.7,No,Express,No,No,12.0,Cash,Weekly
CUST1305,24.63,Female,Headphones,Accessories,535.08,New York,M,Black,Fall,1.1,No,Standard,Yes,No,17.0,Credit Card,Monthly
CUST1306,34.03,Female,Book,Apparel,618.28,Los Angeles,XL,Black,Fall,4.5,No,Standard,No,No,39.0,Debit Card,Weekly
CUST1307,64.75,Male,Smartphone,Accessories,67.62,Phoenix,L,Red,Summer,2.1,No,Standard,Yes,Yes,49.0,Cash,Monthly
CUST1308,59.4,Female,Laptop,Books,630.98,New York,M,Blue,Winter,2.1,No,Overnight,Yes,Yes,25.0,Credit Card,Quarterly
CUST1309,62.76,Male,Shoes,Accessories,934.49,Houston,L,Green,Spring,3.3,Yes,Standard,No,No,26.0,PayPal,Quarterly
CUST1310,64.74,Female,Laptop,Accessories,875.38,New York,S,Black,Spring,2.3,Yes,Express,No,Yes,1.0,Debit Card,Weekly
CUST1311,28.92,Female,Headphones,Books,596.46,Houston,S,Green,Spring,1.3,No,Express,Yes,Yes,39.0,Credit Card,Weekly
CUST1312,30.98,Female,Headphones,Footwear,231.7,Chicago,L,White,Winter,4.5,Yes,Express,No,No,48.0,Debit Card,Monthly
CUST1313,23.35,Female,Smartphone,Footwear,927.19,Houston,M,White,Spring,2.3,Yes,Overnight,Yes,No,27.0,Credit Card,Weekly
CUST1314,58.57,Male,Bag,Electronics,327.54,Phoenix,XL,White,Spring,4.3,No,Express,No,No,42.0,Credit Card,Quarterly
CUST1315,63.98,Female,Laptop,Accessories,243.22,New York,M,Red,Summer,4.6,Yes,Overnight,Yes,No,35.0,Credit Card,Monthly
CUST1316,39.13,Female,T-shirt,Footwear,195.31,Los Angeles,M,Blue,Spring,3.3,Yes,Express,Yes,No,17.0,PayPal,Quarterly
CUST1317,50.27,Male,T-shirt,Electronics,972.48,Phoenix,L,Red,Spring,1.8,Yes,Standard,Yes,No,11.0,Cash,Monthly
CUST1318,26.04,Female,Bag,Footwear,195.89,Phoenix,XL,Black,Fall,4.4,No,Overnight,Yes,No,4.0,Cash,Quarterly
CUST1319,66.35,Female,T-shirt,Electronics,338.32,Los Angeles,S,Red,Fall,3.8,No,Overnight,No,No,25.0,Cash,Monthly
CUST1320,62.96,Female,Smartphone,Footwear,677.72,New York,XL,Green,Winter,1.9,Yes,Standard,No,No,19.0,PayPal,Weekly
CUST1321,68.76,Female,Smartphone,Electronics,282.13,New York,XL,Blue,Spring,1.6,Yes,Standard,No,Yes,2.0,Debit Card,Weekly
CUST1322,60.16,Female,Book,Books,599.77,Chicago,M,Black,Fall,1.7,Yes,Standard,No,No,23.0,Credit Card,Weekly
CUST1323,63.83,Female,Book,Footwear,671.34,Los Angeles,M,White,Spring,3.7,Yes,Express,Yes,Yes,20.0,Credit Card,Weekly
CUST1324,19.29,Male,Smartphone,Apparel,192.41,Phoenix,S,White,Fall,2.6,Yes,Express,No,Yes,29.0,Credit Card,Weekly
CUST1325,56.3,Male,Headphones,Electronics,614.99,Chicago,M,Black,Summer,3.1,No,Standard,No,Yes,23.0,PayPal,Weekly
CUST1326,35.27,Male,T-shirt,Books,787.96,New York,M,Black,Summer,2.3,No,Standard,Yes,Yes,45.0,Cash,Weekly
CUST1327,66.4,Male,Headphones,Books,803.23,Phoenix,XL,Red,Spring,4.7,Yes,Overnight,Yes,No,28.0,PayPal,Weekly
CUST1328,59.72,Female,Laptop,Footwear,689.89,Houston,S,Green,Spring,2.3,No,Express,No,No,14.0,PayPal,Weekly
CUST1329,62.93,Male,Book,Apparel,194.02,Houston,S,Blue,Summer,1.4,No,Overnight,No,No,23.0,Debit Card,Weekly
CUST1330,60.16,Female,Laptop,Footwear,687.55,Los Angeles,L,Blue,Spring,1.1,Yes,Overnight,Yes,Yes,39.0,PayPal,Quarterly
CUST1331,31.87,Female,Bag,Accessories,714.06,Los Angeles,L,White,Fall,3.9,No,Express,Yes,Yes,40.0,PayPal,Quarterly
CUST1332,58.94,Male,Book,Accessories,555.14,Phoenix,S,Green,Summer,2.2,No,Standard,Yes,Yes,48.0,Cash,Weekly
CUST1333,23.62,Male,Shoes,Apparel,208.44,New York,XL,Green,Summer,4.4,No,Overnight,Yes,No,27.0,Cash,Monthly
CUST1334,63.35,Male,Smartphone,Footwear,465.38,Los Angeles,L,Red,Summer,3.6,No,Overnight,Yes,Yes,43.0,Debit Card,Quarterly
CUST1335,62.65,Female,Shoes,Books,522.51,New York,M,Red,Summer,1.3,No,Overnight,No,Yes,10.0,Debit Card,Quarterly
CUST1336,29.57,Male,Headphones,Accessories,121.62,Houston,M,Red,Spring,3.8,Yes,Overnight,Yes,Yes,48.0,Debit Card,Monthly
CUST1337,60.46,Male,Headphones,Electronics,724.13,Houston,S,Blue,Fall,3.2,No,Overnight,No,No,11.0,Credit Card,Weekly
CUST1338,41.94,Female,Smartphone,Books,295.0,New York,XL,Green,Fall,1.1,No,Express,No,Yes,25.0,PayPal,Weekly
CUST1339,33.87,Female,Book,Books,250.79,Phoenix,L,Blue,Winter,2.3,Yes,Standard,Yes,Yes,45.0,PayPal,Monthly
CUST1340,59.36,Male,Headphones,Electronics,600.14,New York,L,White,Winter,1.2,Yes,Express,Yes,Yes,37.0,PayPal,Weekly
CUST1341,29.83,Female,Shoes,Accessories,635.28,Chicago,L,Blue,Winter,1.9,Yes,Express,No,Yes,17.0,Credit Card,Quarterly
CUST1342,19.23,Female,Smartphone,Electronics,340.69,Houston,S,Red,Summer,2.1,Yes,Overnight,Yes,No,4.0,Cash,Monthly
CUST1343,28.04,Female,Book,Accessories,887.84,Phoenix,M,Red,Spring,4.1,No,Overnight,Yes,Yes,32.0,Credit Card,Monthly
CUST1344,35.07,Female,Bag,Electronics,810.53,Chicago,XL,Black,Spring,3.9,Yes,Standard,Yes,No,38.0,Credit Card,Quarterly
CUST1345,62.95,Male,Smartphone,Books,378.12,Houston,M,Red,Winter,1.9,No,Express,Yes,No,36.0,PayPal,Monthly
CUST1346,68.28,Female,Bag,Accessories,394.67,Houston,XL,Blue,Fall,2.7,Yes,Express,No,No,24.0,Cash,Monthly
CUST1347,32.51,Male,T-shirt,Electronics,718.46,Houston,XL,Blue,Summer,4.1,No,Overnight,Yes,Yes,50.0,Cash,Monthly
CUST1348,51.36,Male,T-shirt,Accessories,932.82,New York,XL,Black,Winter,1.0,No,Standard,Yes,Yes,49.0,Debit Card,Weekly
CUST1349,38.78,Male,Smartphone,Footwear,461.78,Houston,L,White,Winter,2.9,No,Express,Yes,No,28.0,Debit Card,Monthly
CUST1350,69.02,Male,Headphones,Footwear,344.69,Los Angeles,XL,Red,Summer,4.1,No,Express,No,Yes,9.0,Debit Card,Weekly
CUST1351,45.88,Female,Bag,Footwear,258.45,Houston,XL,Red,Fall,3.8,Yes,Express,Yes,No,26.0,Cash,Quarterly
CUST1352,66.84,Female,Bag,Footwear,76.69,Los Angeles,S,Green,Fall,1.8,No,Overnight,Yes,Yes,47.0,Credit Card,Quarterly
CUST1353,24.0,Male,Shoes,Apparel,128.81,New York,XL,Black,Winter,3.8,No,Standard,No,No,11.0,Cash,Weekly
CUST1354,68.46,Female,Bag,Apparel,379.68,Phoenix,M,Blue,Summer,1.2,No,Overnight,No,No,35.0,Credit Card,Quarterly
CUST1355,27.29,Female,Laptop,Books,552.93,Phoenix,L,Blue,Summer,3.3,Yes,Express,No,Yes,35.0,Cash,Monthly
CUST1356,68.05,Female,Shoes,Books,396.12,Houston,L,Red,Summer,3.2,Yes,Overnight,No,Yes,42.0,PayPal,Quarterly
CUST1357,31.8,Female,Smartphone,Accessories,71.21,Chicago,M,Red,Winter,2.1,Yes,Overnight,No,No,9.0,Cash,Monthly
CUST1358,23.64,Female,Laptop,Electronics,812.93,Chicago,S,Blue,Fall,2.6,Yes,Standard,Yes,Yes,31.0,Debit Card,Weekly
CUST1359,40.6,Female,Smartphone,Accessories,258.54,New York,L,Green,Spring,5.0,Yes,Standard,No,Yes,43.0,Debit Card,Monthly
CUST1360,55.88,Female,Book,Books,497.58,Chicago,XL,Green,Fall,1.9,No,Express,No,No,42.0,PayPal,Weekly
CUST1361,34.31,Male,Smartphone,Electronics,935.08,Phoenix,S,Blue,Fall,4.7,No,Express,No,Yes,15.0,Debit Card,Monthly
CUST1362,49.52,Female,Shoes,Electronics,552.89,Chicago,XL,Black,Winter,1.1,Yes,Standard,No,Yes,12.0,PayPal,Monthly
CUST1363,44.59,Male,T-shirt,Books,822.05,Chicago,L,Blue,Spring,3.6,No,Standard,No,Yes,14.0,Credit Card,Weekly
CUST1364,38.03,Female,Laptop,Apparel,513.56,Chicago,L,Blue,Summer,1.4,No,Express,No,Yes,15.0,Cash,Monthly
CUST1365,47.98,Male,Bag,Electronics,423.39,New York,S,Red,Winter,2.8,No,Overnight,Yes,Yes,19.0,PayPal,Monthly
CUST1366,31.25,Male,Book,Apparel,269.37,Houston,XL,Green,Spring,4.3,Yes,Overnight,Yes,No,23.0,Debit Card,Weekly
CUST1367,54.86,Female,T-shirt,Books,981.67,Houston,S,Blue,Winter,4.0,No,Overnight,Yes,Yes,31.0,Credit Card,Monthly
CUST1368,18.09,Female,T-shirt,Footwear,629.97,Houston,S,Red,Summer,2.8,Yes,Standard,No,No,15.0,PayPal,Monthly
CUST1369,66.13,Female,T-shirt,Accessories,492.11,Los Angeles,XL,White,Fall,1.4,Yes,Standard,Yes,Yes,40.0,Cash,Monthly
CUST1370,46.0,Female,Bag,Books,112.54,Chicago,M,Green,Spring,1.7,No,Express,Yes,Yes,28.0,Cash,Quarterly
CUST1371,55.41,Female,Smartphone,Apparel,439.99,Phoenix,M,Red,Fall,3.8,Yes,Express,Yes,Yes,11.0,Credit Card,Weekly
CUST1372,56.58,Male,Book,Electronics,316.58,Los Angeles,L,White,Spring,4.5,Yes,Express,No,Yes,29.0,Credit Card,Monthly
CUST1373,52.87,Female,Headphones,Apparel,144.03,Los Angeles,M,Blue,Winter,1.7,Yes,Express,Yes,No,42.0,PayPal,Quarterly
CUST1374,36.94,Female,Book,Books,127.3,Phoenix,S,White,Fall,4.6,No,Standard,No,No,1.0,Debit Card,Quarterly
CUST1375,21.64,Female,Smartphone,Apparel,761.32,Houston,M,Red,Spring,4.3,No,Standard,No,Yes,1.0,Credit Card,Weekly
CUST1376,52.54,Male,Shoes,Electronics,994.22,Chicago,L,Blue,Fall,1.9,Yes,Standard,No,Yes,5.0,Cash,Weekly
CUST1377,35.17,Male,Smartphone,Apparel,45.83,New York,M,Green,Fall,1.8,Yes,Overnight,Yes,Yes,23.0,Cash,Weekly
CUST1378,34.32,Female,Book,Electronics,74.93,Chicago,XL,Green,Winter,4.6,No,Standard,Yes,Yes,26.0,Debit Card,Quarterly
CUST1379,62.1,Female,Laptop,Accessories,111.92,Phoenix,L,Red,Spring,4.3,Yes,Express,No,Yes,37.0,Cash,Weekly
CUST1380,55.43,Female,Laptop,Accessories,537.55,Houston,L,White,Spring,4.0,No,Overnight,No,Yes,11.0,Debit Card,Weekly
CUST1381,33.62,Male,Shoes,Books,131.79,Los Angeles,L,Blue,Spring,1.4,Yes,Standard,Yes,Yes,14.0,Debit Card,Quarterly
CUST1382,34.08,Male,Laptop,Books,100.41,Houston,S,White,Summer,3.6,Yes,Standard,Yes,No,0.0,PayPal,Weekly
